5833,11,0
6738,5,1
2181,3,1
327,8,0
6902,3,1
4180,5,1
4633,11,1
978,5,0
924,8,0
2903,4,0
4907,11,1
6504,0.533333,0
1554,8,0
4038,10,0
3427,11,0
3687,0.783333,1
398,0.566667,1
6753,7,0
5677,1,0
3099,5,1
867,2,2
352,9,1
4974,11,2
1813,5,1
3708,0.483333,0
3979,1,0
4594,11,0
361,10,0
1528,0.983333,0
2750,0.533333,0
2242,2,0
5932,7,0
731,5,0
6163,4,0
6782,0.816667,0
1306,8,0
3162,9,0
1833,9,1
762,0.683333,1
6792,11,1
2521,2,1
471,6,1
1296,0.383333,1
5139,10,1
6682,5,1
3463,8,0
1849,6,0
1740,11,0
2114,0.7,0
6033,6,0
2815,8,0
954,10,0
5877,8,0
3693,3,1
6710,9,1
4032,7,1
1848,0.383333,0
2169,7,1
3924,5,0
5671,0.366667,1
6240,11,0
2254,7,0
83,3,0
3758,5,0
4170,2,1
3973,10,0
3174,1,1
3751,0.616667,0
4991,11,0
4730,9,0
2389,0.383333,0
1328,4,1
6648,4,1
4552,7,1
4524,1,0
1472,0.583333,0
2849,11,0
318,2,1
1423,2,0
1729,5,1
6268,0.566667,0
4813,4,0
2842,0.683333,0
4542,11,1
5268,0.516667,0
1763,2,0
4541,2,0
1419,0.883333,0
2765,6,0
2473,0.7,0
1382,7,0
6042,8,1
832,6,0
5628,4,1
2771,3,1
6106,0.583333,1
217,4,0
3165,2,0
4609,0.816667,0
2627,5,0
3689,11,1
3654,11,1
5262,2,0
3588,5,1
4043,2,0
6665,9,1
2322,4,1
2653,11,0
4583,10,0
1196,8,0
1441,5,0
6480,0.3,0
5558,5,1
4206,9,1
5242,0.983333,1
4255,4,1
3312,0.3,1
5786,0.566667,1
10,2,1
4240,11,0
3156,0.383333,1
641,4,1
3846,2,0
5690,10,0
2432,6,0
3309,4,0
1694,11,0
518,11,0
2947,6,0
3533,3,0
2797,8,0
1316,6,1
1526,11,1
6010,5,1
4544,2,2
5292,2,2
2770,10,1
5026,1,0
5626,3,1
3801,8,0
6636,9,0
3900,10,0
39,9,0
4859,4,1
5927,2,0
493,10,0
5655,11,0
5167,6,0
151,0.383333,1
3241,5,1
4460,9,1
2539,8,1
4650,10,2
1669,7,1
1533,11,1
1163,5,1
6980,3,1
587,6,0
4336,10,1
4580,2,0
3898,0.466667,1
2133,10,0
264,0.833333,0
5260,0.95,0
2609,0.683333,1
3937,8,0
5757,8,1
5995,7,1
3260,5,0
4811,6,0
6777,1,0
1059,0.25,0
3897,9,1
214,8,1
706,4,0
3327,0.55,0
6135,8,0
5259,0.666667,1
2489,3,0
4325,9,0
3203,8,1
6585,0.7,0
165,1,0
4183,0.55,1
6694,8,2
3193,11,0
1972,2,0
3302,7,0
3592,10,0
1293,0.316667,0
3943,3,0
6830,2,0
4639,3,0
1684,5,0
6090,4,0
80,0.966667,0
692,7,1
3066,5,1
3936,5,1
740,6,2
3381,8,0
3109,7,0
5759,5,0
1912,5,0
5719,1,0
5928,10,1
3617,0.783333,0
6038,5,1
4220,7,0
6120,0.65,1
2035,2,0
5983,5,0
301,5,0
703,0.716667,0
411,5,0
1222,7,0
957,0.35,0
6415,9,0
353,10,0
52,6,0
3880,1,2
2152,0.85,1
215,5,1
2279,1,0
3470,2,0
5924,0.366667,0
4868,10,1
304,11,0
3859,4,0
2736,4,0
4256,7,1
3832,0.416667,1
6641,0.483333,1
982,9,2
1230,8,2
968,11,1
6262,9,1
6317,0.833333,0
4831,4,2
5576,0.316667,0
658,2,1
5618,0.316667,1
4299,5,1
3335,3,2
3520,5,1
3134,0.933333,1
64,6,1
2088,0.566667,0
2054,7,0
3510,10,0
1390,1,0
2116,0.783333,0
4833,3,1
2605,3,1
5381,4,1
6282,7,0
5589,9,0
1043,0.816667,0
2086,3,0
5440,9,0
1119,9,1
1194,0.983333,0
831,4,0
183,7,0
1680,0.966667,1
3620,1,1
4657,0.866667,1
3539,9,1
1834,1,3
4235,3,1
2945,8,1
6436,10,0
3198,0.583333,0
5565,0.633333,0
3557,9,0
3885,9,0
6549,10,0
238,9,1
3052,1,1
2613,0.883333,1
2478,9,1
2055,11,1
6729,10,1
3515,0.683333,0
5773,10,0
947,0.8,0
6420,5,0
6404,0.4,0
6162,2,0
6839,5,0
5587,3,0
4789,11,0
2103,2,1
6827,10,0
1141,5,0
1329,3,1
3137,11,0
4248,3,2
3369,5,0
2226,9,0
4263,6,1
2644,4,0
1762,1,1
425,4,0
6354,3,1
6143,5,2
1828,8,1
4163,10,2
1038,0.683333,0
4998,6,1
6784,2,0
4560,5,0
3750,11,1
6220,4,0
6973,0.633333,1
2694,4,1
4729,4,1
1261,2,0
267,2,0
497,2,2
281,8,0
95,11,0
487,9,0
3081,9,0
4374,10,1
483,1,0
2789,6,0
875,3,0
2407,8,1
1200,2,0
3133,0.833333,0
3540,6,0
6115,0.533333,1
839,2,0
687,10,0
3606,1,0
1182,0.65,1
6689,1,1
3718,2,0
2652,5,1
410,6,0
6078,4,1
1318,5,2
5112,10,0
5901,3,0
3561,8,1
3495,7,0
1753,4,1
5030,8,0
51,10,1
920,4,0
2592,0.883333,1
6853,2,0
2000,0.6,0
5337,11,1
682,9,0
6793,5,0
1032,2,0
6579,3,1
1572,5,0
874,6,0
1816,3,0
2180,1,0
4372,7,1
2475,1,1
4533,11,1
1688,7,2
385,3,0
3786,0.65,1
4921,7,0
5180,0.483333,0
5685,6,0
6779,11,0
295,4,0
2829,4,1
5533,3,1
6116,1,1
3390,4,1
568,5,1
4592,0.75,1
6367,2,2
3078,8,0
271,0.866667,1
194,11,0
6511,5,0
6845,9,0
2256,8,0
5689,7,1
3881,4,1
5377,0.816667,1
683,3,1
2068,3,0
835,6,0
5964,0.7,1
597,6,1
474,1,0
4685,10,0
4350,6,0
6551,9,0
3711,6,2
5232,3,0
3051,0.266667,0
1918,6,1
4115,9,0
814,1,1
1851,5,0
1055,11,1
4006,9,1
2782,9,0
2643,0.6,1
5939,1,0
6904,0.633333,0
2115,5,0
2392,4,0
5935,1,0
3954,10,1
6866,3,1
4693,6,0
6343,10,0
919,1,1
467,0.316667,0
5812,11,0
3775,5,0
1515,5,0
1999,5,0
5607,2,0
1379,1,0
6207,5,0
4742,0.583333,1
6762,7,1
5449,2,1
4713,11,0
2127,2,0
6621,0.833333,0
3704,11,1
5777,11,1
387,2,0
341,5,0
350,0.766667,0
3698,7,0
5941,9,0
2810,8,0
4877,10,1
1030,2,0
3927,6,1
877,0.9,1
2610,7,0
6092,7,1
4739,7,1
4545,9,1
2030,1,0
5359,0.9,1
2071,10,0
1797,1,0
2005,3,0
6148,2,0
4547,10,0
5715,7,1
6479,7,1
1138,11,1
466,10,1
3563,11,1
298,4,1
4872,0.866667,0
4084,0.933333,0
3776,0.716667,0
6475,8,0
1570,6,0
3932,10,0
3996,6,0
5792,11,0
930,2,0
3839,7,0
6531,1,0
3714,2,1
1075,0.833333,1
1401,1,1
108,0.583333,1
1477,11,1
2373,9,0
5134,8,0
1359,8,0
4809,3,0
2538,4,0
5249,11,0
1520,6,1
5780,9,1
4145,6,0
1154,2,0
5393,0.466667,0
5438,0.966667,0
4271,10,0
2742,3,0
6453,8,0
4037,9,0
3444,7,0
5043,8,1
1812,5,1
3764,1,0
3371,4,1
962,0.416667,1
4821,10,1
2900,9,0
2961,8,0
3353,4,0
179,3,0
6324,3,0
2824,2,0
4280,5,1
494,9,0
2314,1,1
229,8,1
1478,4,1
1355,10,1
5872,7,1
4002,4,1
2270,4,1
3122,9,0
1358,8,0
3596,0.8,0
661,0.983333,0
6281,0.666667,0
4217,2,0
5555,6,0
6465,5,0
3147,5,1
3875,10,0
2477,4,1
6575,5,1
6537,0.833333,1
5395,6,1
4018,0.85,1
6826,0.583333,0
3132,10,1
5717,2,1
4316,6,0
4245,0.3,1
4724,8,1
4599,11,1
3068,10,1
171,7,0
6724,5,1
2525,10,0
6157,2,1
1312,0.333333,2
3389,1,0
801,0.516667,0
6197,4,0
6085,1,0
3217,1,0
742,6,1
2095,10,0
1158,4,0
2519,11,0
4587,4,0
4703,0.533333,1
3847,6,0
2987,4,0
4850,11,0
3388,5,0
5772,0.6,1
1964,2,1
273,4,0
1434,6,1
2670,4,0
4070,6,0
355,3,0
6723,4,0
3999,2,1
2995,11,1
2922,9,1
1127,0.866667,1
3574,11,1
3315,0.65,1
3108,4,0
3000,4,1
2595,10,0
1640,3,0
5838,11,0
2574,10,0
6277,4,0
148,9,0
5046,0.65,0
3160,0.733333,1
3772,4,0
3308,4,1
2732,10,1
3229,2,1
3273,0.95,0
2582,1,0
5992,0.85,1
6821,3,1
5211,11,1
4623,1,0
1943,10,0
372,2,0
1904,0.966667,0
1494,10,0
1258,10,0
719,6,0
600,2,1
5496,6,0
133,7,0
2409,0.466667,0
6984,2,0
2874,0.9,1
5800,1,1
2557,4,1
3868,4,1
885,8,0
5295,9,0
5346,1,0
2940,5,1
5594,9,1
5950,6,1
6978,11,1
5917,11,0
3386,6,1
2349,7,0
3310,6,2
3345,9,0
434,2,1
4375,0.45,0
5301,5,0
259,9,0
6632,0.566667,0
4361,2,0
5520,10,0
3836,2,0
499,0.733333,0
5611,6,1
4911,5,1
1811,3,1
5913,8,0
2585,10,1
5287,8,0
6960,11,1
2479,1,0
5362,5,0
6027,0.766667,2
2588,7,0
3292,9,1
3496,9,1
3608,9,2
2600,7,1
4673,8,1
403,0.55,1
4048,1,0
2210,0.766667,1
2241,9,0
5123,0.433333,0
5484,11,0
6748,0.333333,0
6625,2,0
3494,2,1
4081,4,1
5538,9,0
5584,6,0
1364,0.466667,0
4732,8,0
3763,6,0
4795,8,0
1556,5,0
2924,11,0
2155,3,0
5971,9,0
1805,8,0
6468,8,0
6478,3,0
1865,3,0
6352,6,0
6409,0.483333,1
6189,8,1
520,3,1
2063,7,1
5503,6,0
5141,2,0
478,3,0
4417,7,1
6134,6,1
3344,11,1
140,9,0
4379,0.5,0
1157,2,0
5934,1,0
4101,2,0
2801,1,1
1388,6,1
3040,0.5,1
3350,11,0
4607,0.966667,0
1249,6,0
6922,0.816667,0
5085,11,0
5912,0.466667,0
1941,0.95,0
4494,10,1
922,3,1
4171,7,1
2951,0.283333,1
4540,0.583333,1
6402,4,1
6811,6,1
4767,4,0
1025,7,0
5312,7,0
270,0.483333,0
1923,7,0
2706,7,0
3625,5,0
638,4,1
4924,2,0
2714,0.916667,0
3321,10,1
2754,3,1
6954,11,1
4150,10,1
6805,10,1
6238,7,0
2113,8,0
3210,1,0
6397,11,0
3130,2,0
6528,4,0
426,9,0
1108,8,1
2175,2,0
153,10,1
1263,11,1
2188,4,1
6291,8,1
3747,0.716667,2
4078,3,1
6133,6,0
2252,1,0
5980,2,1
3124,4,0
1484,0.333333,0
6165,9,0
3116,6,0
6569,2,0
5278,9,0
5742,5,0
4706,0.9,1
2338,2,0
146,10,1
2522,7,1
524,4,0
4515,4,0
4727,8,0
734,1,1
3272,0.766667,0
2502,2,0
137,10,1
5365,5,1
6170,1,0
5936,6,0
506,9,1
2260,10,1
1345,0.883333,1
1617,0.716667,0
6705,8,0
6816,1,0
6787,10,0
3598,6,0
4315,9,0
601,10,0
934,0.85,0
1693,2,0
1769,2,1
880,9,1
5867,9,1
3031,0.383333,1
4389,0.5,0
6610,5,0
1701,0.283333,0
3582,4,0
6893,5,0
531,9,0
3202,0.833333,0
5728,4,0
6921,1,1
669,0.966667,0
5670,10,0
2124,4,0
6761,6,0
2671,7,0
66,8,0
4470,8,0
1503,3,0
4381,0.8,0
4556,6,0
1595,9,1
5004,3,0
4625,0.55,0
328,0.516667,1
6112,4,0
5945,3,0
4000,1,0
6381,3,2
6353,9,1
2091,1,1
2378,2,0
1723,4,0
1759,9,1
296,9,0
255,11,0
1450,9,0
6057,0.666667,0
2624,3,0
2819,0.833333,0
1937,0.883333,0
2454,3,1
3411,8,2
2872,10,0
3013,9,0
1424,11,0
4676,1,0
451,0.583333,1
1782,8,1
6872,0.966667,0
5148,8,1
4223,7,1
5325,7,2
2096,0.333333,1
3796,5,0
6838,2,0
443,4,0
856,0.9,1
6835,4,1
3021,4,1
6448,3,1
4997,10,1
515,5,0
463,1,0
1609,4,1
324,4,0
3405,5,0
3685,8,0
4373,11,1
1518,5,1
3082,8,0
3926,10,1
1289,7,1
6364,0.4,1
6438,1,0
1437,0.333333,0
3653,11,0
756,3,0
1535,1,0
5390,9,0
4229,7,0
3117,10,0
2641,4,1
3507,5,1
784,5,0
2741,5,0
2784,1,0
4158,3,0
6991,2,1
6048,6,1
6652,1,1
5079,3,0
6881,6,0
2788,9,0
5770,2,0
6439,4,2
4716,8,1
6618,0.55,0
2975,9,1
4039,10,1
6249,7,2
4272,8,1
6894,5,0
5919,6,0
4804,8,0
4268,6,0
3113,0.916667,0
6384,5,0
4838,11,0
3305,5,1
3671,3,0
5350,5,0
6254,2,0
1942,0.916667,0
5827,3,0
4852,9,0
4068,1,0
3861,5,0
3424,4,1
3824,2,1
3062,5,1
315,11,1
1873,0.45,0
4551,0.883333,0
889,5,0
5270,1,0
5944,2,0
1564,6,1
5553,10,0
2722,6,1
4175,0.35,1
3629,5,2
2802,9,0
1179,8,0
3064,10,0
1036,1,0
484,3,1
3314,4,0
2894,6,1
2705,0.75,0
4129,8,1
13,6,1
6820,3,1
6606,5,0
4824,9,0
6690,8,0
5602,7,0
6536,1,0
312,8,0
1858,0.433333,0
5055,9,0
504,2,1
5087,5,0
3119,4,0
4414,8,1
1660,10,1
4973,0.8,1
2185,5,1
6368,3,1
5829,10,0
5502,0.733333,1
4432,0.316667,1
4621,10,1
5419,0.866667,1
5306,0.783333,1
6049,5,0
1857,7,0
791,0.283333,1
4301,0.933333,1
1265,11,1
6341,2,1
1653,4,0
6600,0.35,0
415,6,0
6327,2,0
18,11,0
3975,9,0
5250,10,0
6561,7,0
2332,8,0
4898,9,0
3242,2,1
1946,2,1
5479,1,1
2249,9,1
5930,1,1
6633,3,1
5156,9,0
5019,9,0
4021,8,0
701,4,0
6670,4,1
6342,6,0
6089,5,0
4239,0.266667,0
5782,0.916667,1
1793,3,1
729,1,0
1057,11,0
6971,5,0
1142,9,0
6946,8,0
2146,4,0
2369,0.983333,0
1315,4,0
3091,7,3
4849,3,1
3171,0.6,1
537,9,0
1994,10,1
4649,6,0
4616,6,0
3597,0.933333,0
5543,3,1
2663,2,1
2860,2,0
2031,0.516667,0
6218,4,0
3168,0.966667,0
245,3,2
4977,0.666667,0
2333,0.6,1
482,8,0
2888,9,0
6025,10,0
6527,10,0
1356,2,1
1396,9,1
472,3,1
3908,2,0
1622,11,1
6050,0.7,1
6967,0.266667,1
2752,0.983333,0
4922,6,0
4920,3,1
557,10,0
5791,6,1
4856,3,1
1598,2,0
2414,4,1
256,1,0
2666,0.4,0
6482,7,1
789,11,1
4247,0.933333,2
3759,9,1
6001,11,1
6340,3,0
1736,11,0
4825,11,0
660,3,0
5309,9,0
2423,0.916667,1
1760,0.6,1
6469,0.3,1
486,0.95,1
4087,10,1
3844,3,1
3658,5,0
724,2,1
5818,5,1
2130,3,1
1896,10,1
4555,11,0
2235,0.583333,0
635,8,0
6688,3,0
6303,11,1
6124,6,1
1658,10,1
393,1,1
6913,11,0
2923,9,0
2411,2,0
6280,4,1
1500,0.533333,1
2042,9,1
4523,0.8,0
300,5,0
6457,8,0
1870,3,1
4608,6,0
3899,1,0
3077,1,0
430,6,1
2635,0.566667,0
5092,9,0
1235,3,0
6898,9,1
3903,9,0
5605,5,0
3076,4,0
5432,0.85,0
5453,10,0
813,2,0
6989,0.633333,1
2297,5,1
6006,5,0
1406,3,1
3915,0.516667,0
1519,2,0
5859,10,0
2826,8,1
4760,0.516667,1
5253,0.983333,0
5840,4,0
2417,0.616667,1
4054,6,2
5744,0.9,0
3804,3,0
2346,11,0
2108,0.8,0
6227,6,0
5564,0.883333,0
2240,3,0
1454,2,0
5522,4,0
1191,0.466667,1
4618,7,1
1297,5,1
3221,11,0
2158,4,1
1953,4,2
6338,10,0
1323,4,0
1173,9,0
4237,0.483333,1
1655,3,1
6870,5,0
3752,9,0
6751,8,1
5361,9,0
3857,10,0
3342,3,0
2250,2,0
1291,1,0
6586,6,0
3856,1,0
3976,4,0
6719,11,0
390,6,0
3797,11,0
2078,4,0
1920,1,0
2676,1,0
5562,0.85,0
3324,1,1
6111,3,1
5596,11,1
6861,7,0
3825,3,0
4466,2,0
4953,7,0
575,0.25,1
851,8,0
654,0.516667,1
6373,3,1
3860,0.85,0
2,4,1
1565,1,0
1100,10,1
2326,10,1
3196,3,1
325,0.4,0
211,8,1
4781,11,1
1635,6,1
3541,2,1
5196,11,0
5333,6,0
6656,0.75,0
2013,7,0
603,4,0
5016,0.766667,0
4464,11,0
2751,0.266667,0
5155,6,1
6110,6,0
1761,0.95,0
351,4,0
4700,8,0
4473,0.9,1
5013,3,1
3473,7,0
2069,11,0
1060,5,0
2738,8,0
4277,0.25,1
6241,0.866667,0
547,6,0
4610,10,1
6780,5,0
2381,0.6,0
994,9,0
173,0.966667,0
3800,5,1
5843,0.25,1
178,5,1
4029,0.883333,0
2202,0.483333,2
5186,1,1
4246,6,1
1633,11,0
4324,6,1
4820,0.7,1
6187,10,0
2612,4,0
4978,5,0
5385,4,1
4855,1,0
3928,9,0
2957,0.283333,0
3186,6,1
530,11,0
3590,0.466667,1
3656,6,1
6151,11,0
1137,4,0
5384,8,0
5692,10,1
1378,4,1
3017,5,1
1027,0.816667,1
964,6,0
2443,6,0
5893,3,1
293,7,0
6555,7,1
3102,11,1
6582,4,1
5599,1,1
5330,10,1
5246,11,0
1614,3,0
6102,1,0
1431,10,0
3087,7,0
1372,1,0
3454,11,1
5011,11,0
381,3,0
6190,0.733333,1
3028,0.916667,0
4366,3,0
70,7,0
3920,11,0
447,6,0
1250,4,1
5856,9,0
5803,0.716667,0
155,5,0
1706,0.683333,0
6728,8,1
6064,9,1
1272,5,0
6082,10,0
6269,9,0
4123,11,0
6906,6,0
4265,0.9,2
5519,1,1
1394,2,1
6346,0.916667,0
6577,4,1
378,3,0
4538,3,0
3213,0.633333,0
664,9,0
4829,1,1
3190,5,0
277,0.766667,0
4694,7,0
1160,0.25,0
321,9,0
1180,2,0
1322,11,1
1449,8,1
373,11,1
6417,7,1
2729,4,1
2469,0.833333,1
4152,9,0
4457,0.966667,0
5490,3,0
377,0.316667,0
3662,9,0
1369,11,0
3694,1,0
6028,4,0
5958,10,0
126,5,0
1522,9,0
4759,8,0
5987,4,0
3485,4,1
3637,9,0
3663,5,0
6196,3,1
3957,10,0
5078,1,1
5758,3,1
5722,9,0
2009,11,0
4579,7,1
1386,3,1
290,1,1
5637,7,1
3529,0.716667,1
6221,2,1
4908,2,1
1891,0.966667,1
5783,11,0
621,0.35,0
1094,9,0
6735,0.383333,0
5765,0.6,0
1391,10,0
6624,7,0
6542,0.683333,1
1880,5,1
2360,3,1
1616,3,0
5218,7,1
5968,0.466667,1
1106,6,0
6914,2,0
5487,0.75,0
1751,7,0
1899,9,0
2299,2,1
4684,3,0
4741,1,0
956,9,0
2062,1,0
960,6,0
578,3,1
6177,7,1
1418,11,1
6183,11,1
4390,2,0
455,4,0
2594,1,0
6328,5,0
4243,3,0
1081,9,0
5549,2,1
4348,0.483333,0
2439,4,1
6204,1,0
3522,0.783333,1
1817,0.433333,0
6109,11,0
3263,0.416667,0
1485,10,0
3769,10,0
3143,5,0
3755,0.95,1
2262,10,1
6195,9,1
6847,3,1
3436,11,0
3060,5,1
2790,11,1
959,0.433333,0
2364,8,0
4900,7,0
3778,7,0
3112,2,0
3989,5,0
1732,0.75,0
2944,7,0
690,1,0
5591,7,0
3227,10,1
127,11,1
19,2,1
767,9,0
4894,0.3,0
6043,9,0
4969,4,0
5798,1,0
5368,0.733333,0
5790,10,0
200,4,0
5297,5,1
1521,0.333333,1
4867,10,1
458,4,1
4925,3,1
5836,0.866667,1
3795,3,0
2507,9,1
5953,9,0
5643,8,1
191,9,1
6287,3,1
3659,0.883333,1
5610,3,0
1087,1,0
2822,0.283333,0
6136,11,0
3396,4,0
2021,6,0
4449,11,0
4584,0.8,0
